host_time_sec,elapsed_sec,state_stamp_sec,raw_state_stamp_sec,target_phi_deg,target_phi_rad,avg_phi_deg,target_pitch_deg,body_pitch_deg,body_roll,body_pitch,body_roll_rate,body_pitch_rate,left_hip_absolute,left_calf_absolute,left_leg_length,left_phi,left_phi_rate,left_phi_error_to_target_deg,left_abs_phi_error_to_target_deg,left_near_target_2deg,left_near_target_5deg,right_hip_absolute,right_calf_absolute,right_leg_length,right_phi,right_phi_rate,right_phi_error_to_target_deg,right_abs_phi_error_to_target_deg,right_near_target_2deg,right_near_target_5deg,left_phi_raw,left_phi_rate_raw,right_phi_raw,right_phi_rate_raw,left_motion_phase,right_motion_phase,left_right_hip_absolute_diff_deg,left_right_calf_absolute_diff_deg,left_right_phi_diff_deg,left_right_phi_rate_diff_deg_s,left_right_phi_rate_abs_ratio,left_right_leg_length_diff_mm,raw_left_hip_pos,raw_left_hip_vel,raw_left_hip_effort,raw_left_knee_pos,raw_left_knee_vel,raw_left_knee_effort,raw_right_hip_pos,raw_right_hip_vel,raw_right_hip_effort,raw_right_knee_pos,raw_right_knee_vel,raw_right_knee_effort,left_right_hip_vel_abs_ratio,left_right_knee_vel_abs_ratio,left_hip_vel_sign_match,left_knee_vel_sign_match,right_hip_vel_sign_match,right_knee_vel_sign_match,cmd_left_hip,cmd_left_knee,cmd_right_hip,cmd_right_knee,left_right_cmd_hip_diff_nm,left_right_cmd_knee_diff_nm,lqr_left_hip_torque,lqr_right_hip_torque,left_leg_length_force,right_leg_length_force,left_right_lqr_hip_diff_nm,vmc_left_hip_torque,vmc_left_knee_torque,vmc_right_hip_torque,vmc_right_knee_torque,left_right_vmc_hip_diff_nm,left_right_vmc_knee_diff_nm,vmc_column_left_hip,vmc_column_left_knee,vmc_column_right_hip,vmc_column_right_knee
1783424408.9493291,7.939397573471069,1783424408.2352352,1783424408.2352352,70.0,1.2217304763960306,70.48114939117553,0.0,-0.049438800187776605,-0.005368967540562153,-0.0007669954211451113,0.0,0.019174709916114807,2.123166799545288,0.4830188751220703,0.2782301610575521,1.1845542261057505,0.2562326194675959,-2.1300422397550545,2.1300422397550545,0.0,1.0,2.232961416244507,0.5623127222061157,0.2737706920974343,1.2754497315265214,-0.020594742661699233,3.0778865975636176,3.0778865975636176,0.0,1.0,1.1845542261057505,0.014342852772672767,1.2754497315265214,-0.06458156170065611,phi_increasing,near_static,-6.290768150121824,-4.543202779271532,-5.207928837318672,15.861039503748291,12.441651914598609,4.4594689601177855,2.1226747035980225,-0.0974717065691948,0.0,0.4832068681716919,1.051416039466858,0.0,2.233818531036377,-0.030360035598278046,0.0,0.5623127222061157,-0.030360035598278046,0.0,3.2105267549397465,34.63158124644926,-1.0,1.0,1.0,1.0,-0.26809427198572866,-2.008121595422813,-0.5586214423604743,-1.8785661798540867,0.2905271703747456,-0.12955541556872618,-0.26809427198572894,-0.5586214423604743,-12.692425977977102,-10.398989322602521,0.29052717037474535,-0.26809427198572866,-2.008121595422813,-0.5586214423604743,-1.8785661798540867,0.2905271703747456,-0.12955541556872618,-0.268094271985729,-0.1655832704533931,-0.5586214423604742,-0.34729080323219297
1783424408.9535055,7.943573951721191,1783424408.2402205,1783424408.2402205,70.0,1.2217304763960306,70.47392217890427,0.0,-0.04394560053747402,-0.005368967540562153,-0.0007669954211451113,-0.0031957849860191345,0.0,2.123166799545288,0.4830188751220703,0.2782301610575521,1.1845542261057505,0.15373957168055755,-2.1300422397550545,2.1300422397550545,0.0,1.0,2.232961416244507,0.5614840984344482,0.27364869893766697,1.2749346303064768,-0.05368815953145914,3.0483734716330217,3.0483734716330217,0.0,1.0,1.1845542261057505,0.0,1.2749346303064768,-0.103328284836099,near_static,near_static,-6.290768150121824,-4.495726134350773,-5.178415711388077,11.884733552422613,2.863565691620929,4.581462119885138,2.123166799545288,0.11345066130161285,0.0,0.4830188751220703,-0.26684877276420593,0.0,2.232961416244507,-0.08628642559051514,0.0,0.5623127222061157,-0.030360035598278046,0.0,1.3148147060814592,8.789474962912792,1.0,-1.0,1.0,1.0,-0.012731682528729582,-1.8027358406289629,-0.5084989121190941,-1.8753976505548928,0.49576722959036457,0.07266180992592997,-0.01273168252872971,-0.5084989121190943,-12.360263693038036,-10.593443567143954,0.49576722959036457,-0.012731682528729582,-1.8027358406289629,-0.5084989121190941,-1.8753976505548928,0.49576722959036457,0.07266180992592997,-0.01273168252872971,-0.007864542025088569,-0.5084989121190941,-0.31607296654719785
1783424408.959078,7.949146509170532,1783424408.2452388,1783424408.2452388,70.0,1.2217304763960306,70.45916561593899,0.0,-0.04394560053747402,-0.005464842543005943,-0.0007669954211451113,-0.008522093296051025,-0.0031957849860191345,2.1212961673736572,0.48026859760284424,0.27810239967983624,1.1821401768805202,-0.10016931835477345,-2.268357071897574,2.268357071897574,0.0,1.0,2.232818603515625,0.5614840984344482,0.2736697275261086,1.274880601322563,-0.03651930425790761,3.045277838883386,3.045277838883386,0.0,1.0,1.1821401768805202,-0.4810326534077699,1.274880601322563,-0.010766021347580312,near_static,near_static,-6.389764911951989,-4.653305428692137,-5.31363491078096,-3.6468771736986074,2.74291420360462,4.432672153727668,2.1212961673736572,-0.3115898668766022,0.0,0.48026859760284424,-0.48416274785995483,0.0,2.232818603515625,-0.019174760207533836,0.0,0.5614840984344482,-0.08468852937221527,0.0,16.25000070426838,5.716981407623777,1.0,1.0,1.0,1.0,0.14151090653819098,-1.6962113996403627,-0.45942942925689967,-1.8092420032396699,0.6009403357950907,0.11303060359930717,0.1415109065381904,-0.45942942925690006,-12.28281477266238,-10.34712901424189,0.6009403357950904,0.14151090653819098,-1.6962113996403627,-0.45942942925689967,-1.8092420032396699,0.6009403357950907,0.11303060359930717,0.1415109065381904,0.08741330684036616,-0.45942942925689995,-0.2856221508491099
1783424408.9639869,7.954055309295654,1783424408.2502255,1783424408.2502255,70.0,1.2217304763960306,70.38456022802416,0.0,-0.04394560053747402,-0.005368967540562153,-0.0007669954211451113,0.006391569972038269,-0.0010652616620063782,2.1212961673736572,0.48026859760284424,0.27810239967983624,1.1821401768805202,-0.06010159101286407,-2.268357071897574,2.268357071897574,0.0,1.0,2.232818603515625,0.5612651109695435,0.2736374819834806,1.2747444602140243,-0.03283125929822761,3.037477527945882,3.037477527945882,0.0,1.0,1.1821401768805202,0.0,1.2747444602140243,-0.02729919185870761,near_static,near_static,-6.389764911951989,-4.640758371186823,-5.305834599843457,-1.5624749131704265,1.8306209477657363,4.464917696355652,2.1212961673736572,-0.3115898668766022,0.0,0.48026859760284424,-0.48416274785995483,0.0,2.232818603515625,-0.019174760207533836,0.0,0.5612651109695435,-0.03195793554186821,0.0,16.25000070426838,15.150000763524021,1.0,1.0,1.0,1.0,0.5645804974693875,-1.3986850743169579,-0.48642763464548544,-1.832747199390945,1.051008132114873,0.4340621250739871,0.502353699712587,-0.48984616288624966,-12.045759816681759,-10.342836718299033,0.9921998625988366,0.5023536997125866,-1.4395318256548761,-0.4898461628862498,-1.8275752970923815,0.9921998625988364,0.3880434714375054,0.502353699712587,0.31036539618104747,-0.48984616288624977,-0.3045367818943112
1783424408.9700453,7.960114002227783,1783424408.2552474,1783424408.2502255,70.0,1.2217304763960306,70.2704098272016,0.0,-0.04394560053747402,-0.005464842543005943,-0.0007669954211451113,-0.006391569972038269,-0.014913663268089294,2.114318370819092,0.47809886932373047,0.27880011183775316,1.178131494666372,-0.3553778636482854,-2.4980376441774297,2.4980376441774297,0.0,1.0,2.232882261276245,0.5612651109695435,0.2736281079043467,1.2747685417545234,-0.017780508467716352,3.0388572985806506,3.0388572985806506,0.0,1.0,1.1821401768805202,0.0,1.2747444602140243,-0.02729919185870761,phi_decreasing,near_static,-6.793210525846302,-4.765074644270226,-5.536894942758081,-19.342903626625624,19.98693481086531,5.172003933406444,2.1212961673736572,-0.3115898668766022,0.0,0.48026859760284424,-0.48416274785995483,0.0,2.232818603515625,-0.019174760207533836,0.0,0.5612651109695435,-0.03195793554186821,0.0,16.25000070426838,15.150000763524021,1.0,1.0,1.0,1.0,0.5023536997125866,-1.4395318256548761,-0.4898461628862498,-1.8275752970923815,0.9921998625988364,0.3880434714375054,1.006521480072175,-0.5182992089818628,-13.158012172654754,-10.341215627726452,1.5248206890540377,1.0065214800721751,-1.2860555576713986,-0.5182992089818625,-1.8450724948186668,1.5248206890540377,0.5590169371472682,1.0065214800721751,0.6212587550573424,-0.5182992089818628,-0.3222303289788618
1783424408.975609,7.965677499771118,1783424408.2602358,1783424408.2602358,70.0,1.2217304763960306,70.27232279862321,0.0,-0.049438800187776605,-0.005464842543005943,-0.0008628698415122926,-0.0031957849860191345,-0.010652617551386356,2.114318370819092,0.47809886932373047,0.27880011183775316,1.178131494666372,-0.21322671818897124,-2.4980376441774297,2.4980376441774297,0.0,1.0,2.232882261276245,0.5613725185394287,0.2736439243173711,1.2748353170541304,-0.005313893070054363,3.042683241423858,3.042683241423858,0.0,1.0,1.178131494666372,0.0,1.2748353170541304,0.01338603002643862,phi_decreasing,near_static,-6.793210525846302,-4.771228644712407,-5.540720885601288,-11.912527385955505,40.12627190234181,5.1561875203820495,2.114318370819092,-0.6934872269630432,0.0,0.47809886932373047,-0.4905543327331543,0.0,2.232882261276245,0.009587381035089493,0.0,0.5613725185394287,0.009587381035089493,0.0,72.33333320381273,51.16666699046819,1.0,1.0,-1.0,-1.0,0.7835084971962536,-1.3844377981844003,-0.5366763316880698,-1.8619367594017193,1.3201848288843234,0.47749896121731905,0.7835084971962532,-0.5366763316880699,-12.887107762331503,-10.378689390292013,1.3201848288843232,0.7835084971962536,-1.3844377981844003,-0.5366763316880698,-1.8619367594017193,1.3201848288843234,0.47749896121731905,0.7835084971962534,0.4836076757250021,-0.5366763316880699,-0.33364796736660257
1783424408.983974,7.9740424156188965,1783424408.2652361,1783424408.2652361,70.0,1.2217304763960306,70.09759785827025,0.0,-0.049438800187776605,-0.005368967540562153,-0.0008628698415122926,0.004261046648025513,-0.0021305233240127563,2.1117827892303467,0.4696385860443115,0.27794014451704974,1.171936840741045,-0.6234733739280004,-2.8529651696428044,2.8529651696428044,0.0,1.0,2.2331349849700928,0.5613725185394287,0.27360670804621956,1.274930919990437,0.004459359350120795,3.048160886183285,3.048160886183285,0.0,1.0,1.171936840741045,-1.238843357536544,1.274930919990437,0.01911923798038353,phi_decreasing,near_static,-6.9529686505329,-5.255967170108212,-5.901126055826089,-35.97789543495036,139.81231943353293,4.3334364708301765,2.1117827892303467,-0.13422337174415588,0.0,0.4696385860443115,-0.8309063911437988,0.0,2.2331349849700928,0.025566348806023598,0.0,0.5613725185394287,0.009587381035089493,0.0,5.250001584603742,86.66667029324373,1.0,1.0,1.0,1.0,0.7835084971962536,-1.3844377981844003,-0.5366763316880698,-1.8619367594017193,1.3201848288843234,0.47749896121731905,1.4920576276732578,-0.5493756213141544,-11.347353399699145,-10.321889443309367,2.041433248987412,1.4920576276732578,-0.7272388689174867,-0.5493756213141543,-1.8616539404134567,2.041433248987412,1.13441507149597,1.4920576276732576,0.9220320205348712,-0.5493756213141544,-0.34156121665464545
1783424408.987691,7.97775936126709,1783424408.2702382,1783424408.2702382,70.0,1.2217304763960306,70.10213300665524,0.0,-0.049438800187776605,-0.005464842543005943,-0.0008628698415122926,-0.0010652616620063782,-0.0010652616620063782,2.1117827892303467,0.4696385860443115,0.27794014451704974,1.171936840741045,-0.3740840243568002,-2.8529651696428044,2.8529651696428044,0.0,1.0,2.2331349849700928,0.5616271495819092,0.2736442051792616,1.2750892265332066,0.015335020101288024,3.0572311829532843,3.0572311829532843,0.0,1.0,1.171936840741045,0.0,1.2750892265332066,0.03164851122803887,phi_decreasing,near_static,-6.9529686505329,-5.27055645417536,-5.910196352596088,-22.312067709465826,24.394100684966173,4.295939337788157,2.1117827892303467,-0.13422337174415588,0.0,0.4696385860443115,-0.8309063911437988,0.0,2.2331349849700928,0.025566348806023598,0.0,0.5616271495819092,0.025566348806023598,0.0,5.250001584603742,32.500002149232664,1.0,1.0,1.0,1.0,1.4920576276732578,-0.7272388689174867,-0.5493756213141543,-1.8616539404134567,2.041433248987412,1.13441507149597,1.1006183791998962,-0.5673406452672322,-11.570714092730494,-10.397353092679136,1.6679590244671285,1.1006183791998965,-1.0015968495776482,-0.5673406452672323,-1.8837474115746962,1.6679590244671287,0.882150561997048,1.100618379199896,0.6801381992155369,-0.5673406452672322,-0.35271161752572305
1783424409.0008519,7.990920305252075,1783424408.2752683,1783424408.2752683,70.0,1.2217304763960306,70.12590464380806,0.0,-0.04394560053747402,-0.005464842543005943,-0.0007669954211451113,0.0021305233240127563,0.010652617551386356,2.118724822998047,0.46597719192504883,0.27639531847293936,1.1723193942873142,-0.19402959995238944,-2.8310464660038197,2.8310464660038197,0.0,1.0,2.2335355281829834,0.5616271495819092,0.27358521904462335,1.2752407443892206,0.021249774020224738,3.065912516623762,3.065912516623762,0.0,1.0,1.1723193942873142,0.07605203665422673,1.2752407443892206,0.03012190489862981,near_static,near_static,-6.5781688500176205,-5.480338884343131,-5.896958982627582,-12.334599544849295,9.130901804777752,2.810099428316004,2.118724822998047,0.8900284171104431,0.0,0.46597719192504883,-0.2253035008907318,0.0,2.2335355281829834,0.0463390089571476,0.0,0.5616271495819092,0.025566348806023598,0.0,19.206893654836353,8.812502035396186,-1.0,1.0,1.0,1.0,0.8124832879639431,-0.8525170595404851,-0.5733022203665408,-1.8734277848078453,1.3857855083304838,1.0209107252673602,0.6896436117524425,-0.6017733179575543,-9.997693293904945,-10.431560930458577,1.2914169297099969,0.689643611752442,-1.0329538552051505,-0.6017733179575546,-1.910134805508924,1.2914169297099967,0.8771809503037735,0.6896436117524424,0.4270841144927076,-0.6017733179575543,-0.3741122449976003
1783424409.0014753,7.991543769836426,1783424408.280257,1783424408.280257,70.0,1.2217304763960306,70.38067093123708,0.0,-0.04394560053747402,-0.005464842543005943,-0.0007669954211451113,0.0,0.005326308775693178,2.118724822998047,0.46597719192504883,0.27639531847293936,1.1723193942873142,-0.11641775997143367,-2.8310464660038197,2.8310464660038197,0.0,1.0,2.2335355281829834,0.5621027946472168,0.2736552639300867,1.27553645966075,0.03646081348948749,3.082855753619955,3.082855753619955,0.0,1.0,1.1723193942873142,0.0,1.27553645966075,0.05927737269338161,near_static,near_static,-6.5781688500176205,-5.507591339131482,-5.9139022196237745,-8.759297037291496,3.1929556372898715,2.7400545428526435,2.118724822998047,0.8900284171104431,0.0,0.46597719192504883,-0.2253035008907318,0.0,2.2335355281829834,0.0463390089571476,0.0,0.5621027946472168,0.051132701337337494,0.0,19.206893654836353,4.406250696679181,-1.0,1.0,1.0,1.0,0.689643611752442,-1.0329538552051505,-0.6017733179575546,-1.910134805508924,1.2914169297099967,0.8771809503037735,-0.582961907474019,-0.5757977858721376,-8.709977191298677,-10.449081072232367,-0.007164121601881401,-0.5829619074740191,-1.6378998989827358,-0.5757977858721375,-1.8964638784851715,-0.007164121601881623,0.2585639795024357,-0.582961907474019,-0.3615846675903994,-0.5757977858721375,-0.35795339882536215
1783424409.0018506,7.9919188022613525,1783424408.2852786,1783424408.2852786,70.0,1.2217304763960306,70.38067093123708,0.0,-0.04394560053747402,-0.005464842543005943,-0.0007669954211451113,0.004261046648025513,-0.0031957849860191345,2.1324117183685303,0.4720125198364258,0.2752759983861156,1.1812640999261623,0.6426517585996689,-2.3185525839109555,2.3185525839109555,0.0,1.0,2.233398914337158,0.5621027946472168,0.2736753793936532,1.2754847750993386,0.01775948566911923,3.079894446385099,3.079894446385099,0.0,1.0,1.1812640999261623,1.7812560364563228,1.2754847750993386,-0.010292506061433152,phi_increasing,near_static,-5.786140113862942,-5.161792521832076,-5.3984470302960545,35.80368988925764,36.18639472860031,1.6006189924623881,2.1324117183685303,1.356614351272583,0.0,0.4720125198364258,0.8229167461395264,0.0,2.233398914337158,-0.01438107155263424,0.0,0.5621027946472168,0.051132701337337494,0.0,94.33332880011201,16.093746753383947,1.0,1.0,-1.0,1.0,0.689643611752442,-1.0329538552051505,-0.6017733179575546,-1.910134805508924,1.2914169297099967,0.8771809503037735,-0.582961907474019,-0.5757977858721376,-8.709977191298677,-10.449081072232367,-0.007164121601881401,-0.5829619074740191,-1.6378998989827358,-0.5757977858721375,-1.8964638784851715,-0.007164121601881623,0.2585639795024357,-0.582961907474019,-0.3615846675903994,-0.5757977858721375,-0.35795339882536215
1783424409.011351,8.00141954421997,1783424408.2902665,1783424408.2902665,70.0,1.2217304763960306,70.37766676894564,0.0,-0.05493199650302589,-0.005273093469440937,-0.000958744203671813,0.027696805074810982,-0.020239971578121185,2.1324117183685303,0.4720125198364258,0.2752759983861156,1.1812640999261623,0.38559105515980135,-2.3185525839109555,2.3185525839109555,0.0,1.0,2.233398914337158,0.5619341135025024,0.2736505420634288,1.2753799100528396,0.002245827462831739,3.073886121802264,3.073886121802264,0.0,1.0,1.1812640999261623,0.0,1.2753799100528396,-0.021024659846599496,phi_increasing,near_static,-5.786140113862942,-5.152127804156509,-5.39243870571322,21.96406364351791,171.6921987736377,1.6254563226867913,2.1324117183685303,1.356614351272583,0.0,0.4720125198364258,0.8229167461395264,0.0,2.233398914337158,-0.01438107155263424,0.0,0.5619341135025024,-0.022370554506778717,0.0,94.33332880011201,36.78571069349964,1.0,1.0,-1.0,-1.0,-0.1917896313488252,-1.5071878061280983,-0.5575254188421832,-1.8768786652992147,0.365735787493358,0.3696908591711163,-0.19178963134882526,-0.5575254188421838,-9.47371507436333,-10.39236326419357,0.3657357874933585,-0.1917896313488252,-1.5071878061280983,-0.5575254188421832,-1.8768786652992147,0.365735787493358,0.3696908591711163,-0.19178963134882526,-0.11895835595680132,-0.5575254188421837,-0.34660641932307923
1783424409.0117576,8.001826047897339,1783424408.2952578,1783424408.2952578,70.0,1.2217304763960306,70.37766676894564,0.0,-0.05493199650302589,-0.005177218932658434,-0.0008628698415122926,0.01171787828207016,0.020239971578121185,2.1285057067871094,0.4807429313659668,0.2771224837160134,1.1851857503694068,0.5456189460630556,-2.093858564787441,2.093858564787441,0.0,1.0,2.2328903675079346,0.5619341135025024,0.27372541710185494,1.275187503352136,-0.014071154542316524,3.062862029901915,3.062862029901915,0.0,1.0,1.1851857503694068,0.7856607824179369,1.275187503352136,-0.03854662755003892,phi_increasing,near_static,-5.980800505208305,-4.651912070101455,-5.156720594689356,32.06788059994027,38.77570560554946,3.3970666141584505,2.1285057067871094,-0.37230998277664185,0.0,0.4807429313659668,-0.46019431948661804,0.0,2.2328903675079346,-0.07350325584411621,0.0,0.5619341135025024,-0.022370554506778717,0.0,5.065217567589484,20.571431045536674,-1.0,-1.0,1.0,1.0,-0.1917896313488252,-1.5071878061280983,-0.5575254188421832,-1.8768786652992147,0.365735787493358,0.3696908591711163,-0.19178963134882526,-0.5575254188421838,-9.47371507436333,-10.39236326419357,0.3657357874933585,-0.1917896313488252,-1.5071878061280983,-0.5575254188421832,-1.8768786652992147,0.365735787493358,0.3696908591711163,-0.19178963134882526,-0.11895835595680132,-0.5575254188421837,-0.34660641932307923
1783424409.0141885,8.004256963729858,1783424408.3002434,1783424408.3002434,70.0,1.2217304763960306,70.47576982183666,0.0,-0.04394560053747402,-0.005368967540562153,-0.0007669954211451113,-0.036218900233507156,0.030892590060830116,2.1285057067871094,0.4807429313659668,0.2771224837160134,1.1851857503694068,0.32737136763783337,-2.093858564787441,2.093858564787441,0.0,1.0,2.2328903675079346,0.5614438056945801,0.2736532277429156,1.2748827021680076,-0.03289852870424633,3.0453982084607647,3.0453982084607647,0.0,1.0,1.1851857503694068,0.0,1.2748827021680076,-0.06113958994714104,phi_increasing,near_static,-5.980800505208305,-4.623819502045192,-5.1392567732482055,20.64194454601682,9.950942505084685,3.4692559730977734,2.1285057067871094,-0.37230998277664185,0.0,0.4807429313659668,-0.46019431948661804,0.0,2.2328903675079346,-0.07350325584411621,0.0,0.5614438056945801,-0.06391587853431702,0.0,5.065217567589484,7.199999906745169,-1.0,-1.0,1.0,1.0,-0.47065285921833433,-2.171185964116691,-0.5154954207878797,-1.8675456756737507,0.04484256156954536,-0.3036402884429401,-0.12527118200405282,-0.47927886768209366,-12.50444484826124,-10.363804095523655,0.35400768567804086,-0.12527118200405263,-1.8995489470950766,-0.4792788676820938,-1.8240151463259098,0.3540076856780412,-0.07553380076916683,-0.47065285921833466,-0.2911727697639888,-0.5154954207878797,-0.3204425940276019
1783424409.0188406,8.008908987045288,1783424408.305293,1783424408.3002434,70.0,1.2217304763960306,70.47576982183666,0.0,-0.04394560053747402,-0.005273093469440937,-0.0006711209425702691,0.007456831634044647,0.013848402537405491,2.13197660446167,0.4796779155731201,0.2764608742920659,1.1858491850219157,0.24897268351187082,-2.0558465592159494,2.0558465592159494,0.0,1.0,2.2321550846099854,0.5614438056945801,0.27376147965589637,1.2746044981019053,-0.041775327548195976,3.029458289629728,3.029458289629728,0.0,1.0,1.1851857503694068,0.0,1.2748827021680076,-0.06113958994714104,phi_increasing,near_static,-5.7398041105335755,-4.684840412090086,-5.085304848845677,16.658633935564808,5.9598020679702,2.6993946361695276,2.1285057067871094,-0.37230998277664185,0.0,0.4807429313659668,-0.46019431948661804,0.0,2.2328903675079346,-0.07350325584411621,0.0,0.5614438056945801,-0.06391587853431702,0.0,5.065217567589484,7.199999906745169,-1.0,-1.0,1.0,1.0,-0.12527118200405263,-1.8995489470950766,-0.4792788676820938,-1.8240151463259098,0.3540076856780412,-0.07553380076916683,-0.12527118200405282,-0.47927886768209366,-12.50444484826124,-10.363804095523655,0.35400768567804086,-0.12527118200405263,-1.8995489470950766,-0.4792788676820938,-1.8240151463259098,0.3540076856780412,-0.07553380076916683,-0.12527118200405285,-0.07749991595994513,-0.47927886768209377,-0.29796039487557197
1783424409.0235066,8.013575077056885,1783424408.3102794,1783424408.305293,70.0,1.2217304763960306,70.48680586520688,0.0,-0.03845239755211812,-0.005368967540562153,-0.0006711209425702691,-0.01171787828207016,-0.0010652616620063782,2.13197660446167,0.4796779155731201,0.2764608742920659,1.1858491850219157,0.14938361010712248,-2.0558465592159494,2.0558465592159494,0.0,1.0,2.2321550846099854,0.5607436895370483,0.27365840595338287,1.2741692818176462,-0.05997825767328434,3.004522233366314,3.004522233366314,0.0,1.0,1.1858491850219157,0.13137465732292697,1.2746044981019053,-0.05509052581412044,near_static,near_static,-5.7398041105335755,-4.644726711094601,-5.060368792582263,11.995551414793283,2.490629369743451,2.8024683386830285,2.13197660446167,0.35952672362327576,0.0,0.4796779155731201,-0.5081312656402588,0.0,2.2321550846099854,-0.07829694449901581,0.0,0.5614438056945801,-0.06391587853431702,0.0,4.591835938473882,7.950000489587865,1.0,-1.0,1.0,1.0,-0.015129449145939722,-1.64378463520872,-0.46923713585972626,-1.8435567281624123,0.45410768671378654,0.19977209295369236,-0.015129449145939895,-0.469237135859726,-11.194000259472983,-10.542607672295347,0.4541076867137861,-0.015129449145939722,-1.64378463520872,-0.46923713585972626,-1.8435567281624123,0.45410768671378654,0.19977209295369236,-0.015129449145939895,-0.009368545009538754,-0.4692371358597261,-0.2916724549191208
1783424409.0289679,8.019036293029785,1783424408.3152933,1783424408.3152933,70.0,1.2217304763960306,70.47807426081748,0.0,-0.04394560053747402,-0.005368967540562153,-0.0007669954211451113,0.0021305233240127563,-0.008522093296051025,2.1282854080200195,0.482110857963562,0.2773538248973151,1.1859478614159868,0.09750195141652705,-2.050192818298104,2.050192818298104,0.0,1.0,2.232239007949829,0.5607436895370483,0.27364604832960804,1.274201031216681,-0.033454186188414135,3.00634133993308,3.00634133993308,0.0,1.0,1.1859478614159868,0.019679463380633918,1.274201031216681,0.006331921038891171,near_static,near_static,-5.956102541169539,-4.50532938032381,-5.056534158231184,7.5032339860975785,2.9144918028313587,3.707776567707044,2.1282854080200195,-0.43622586131095886,0.0,0.482110857963562,0.18056227266788483,0.0,2.232239007949829,0.007989478297531605,0.0,0.5607436895370483,-0.07030746340751648,0.0,54.600043340218264,2.568180729566488,-1.0,1.0,-1.0,1.0,0.13451285704927907,-1.5638081391646574,-0.44227878620889083,-1.7977706040785044,0.5767916432581699,0.23396246491384698,0.21195079009735115,-0.48616172421652537,-12.748942117769829,-10.338555778986283,0.6981125143138766,0.21195079009735096,-1.725267814780709,-0.48616172421652504,-1.8246118830937728,0.698112514313876,0.09934406831306375,0.21195079009735115,0.1310829407701751,-0.48616172421652537,-0.3022424664976478
1783424409.0340137,8.02408218383789,1783424408.3202806,1783424408.3152933,70.0,1.2217304763960306,70.4789787111728,0.0,-0.04394560053747402,-0.005368967540562153,-0.0007669954211451113,-0.0031957849860191345,0.0010652616620063782,2.1282854080200195,0.482110857963562,0.2773538248973151,1.1859478614159868,0.058501170849916226,-2.050192818298104,2.050192818298104,0.0,1.0,2.232239007949829,0.560794472694397,0.2736535261504259,1.274232602489923,-0.01754022663115947,3.00815024064371,3.00815024064371,0.0,1.0,1.1859478614159868,0.019679463380633918,1.274201031216681,0.006331921038891171,near_static,near_static,-5.956102541169539,-4.508239040910237,-5.058343058941814,4.356851143942366,3.335257410300011,3.700298746889208,2.1282854080200195,-0.43622586131095886,0.0,0.482110857963562,0.18056227266788483,0.0,2.232239007949829,0.007989478297531605,0.0,0.5607436895370483,-0.07030746340751648,0.0,54.600043340218264,2.568180729566488,-1.0,1.0,-1.0,1.0,0.21195079009735096,-1.725267814780709,-0.48616172421652504,-1.8246118830937728,0.698112514313876,0.09934406831306375,0.27655915255786445,-0.5073229714397994,-12.431321001053732,-10.365999259922141,0.7838821239976639,0.2765591525578641,-1.6390619259816794,-0.5073229714397991,-1.8417714878252824,0.7838821239976632,0.202709561843603,0.27655915255786445,0.17104058445614367,-0.5073229714397995,-0.3153948537367984
1783424409.0388093,8.02887773513794,1783424408.3253002,1783424408.3253002,70.0,1.2217304763960306,70.4789787111728,0.0,-0.04394560053747402,-0.005368967540562153,-0.0008628698415122926,-0.0031957849860191345,-0.021305235102772713,2.1229026317596436,0.47686076164245605,0.2773731436108904,1.1806471412054682,-0.38729564938250155,-2.3539017147405192,2.3539017147405192,0.0,1.0,2.232719898223877,0.560794472694397,0.27358270839379123,1.2744145155630853,0.00397189765702978,3.018573091974157,3.018573091974157,0.0,1.0,1.1806471412054682,-1.0559908797311282,1.2744145155630853,0.03624008408931365,phi_decreasing,near_static,-6.292065886064126,-4.809047402146768,-5.372474806714677,-22.417979105801553,97.50896997485194,3.790435217099153,2.1229026317596436,-0.5592638850212097,0.0,0.47686076164245605,-0.5113270282745361,0.0,2.232719898223877,0.04953479766845703,0.0,0.560794472694397,0.0031957877799868584,0.0,11.290323395775976,160.00030774153558,1.0,1.0,1.0,1.0,0.2765591525578641,-1.6390619259816794,-0.5073229714397991,-1.8417714878252824,0.7838821239976632,0.202709561843603,0.27655915255786445,-0.5073229714397994,-12.431321001053732,-10.365999259922141,0.7838821239976639,0.2765591525578641,-1.6390619259816794,-0.5073229714397991,-1.8417714878252824,0.7838821239976632,0.202709561843603,0.27655915255786445,0.17104058445614367,-0.5073229714397995,-0.3153948537367984
