host_time_sec,elapsed_sec,state_stamp_sec,raw_state_stamp_sec,body_roll,body_pitch,body_roll_rate,body_pitch_rate,left_hip_absolute,left_calf_absolute,left_leg_length,left_phi,left_phi_rate,right_hip_absolute,right_calf_absolute,right_leg_length,right_phi,right_phi_rate,left_phi_raw,left_phi_rate_raw,right_phi_raw,right_phi_rate_raw,left_right_hip_absolute_diff_deg,left_right_calf_absolute_diff_deg,left_right_phi_diff_deg,left_right_phi_rate_diff_deg_s,left_right_leg_length_diff_mm,raw_left_hip_pos,raw_left_hip_vel,raw_left_hip_effort,raw_left_knee_pos,raw_left_knee_vel,raw_left_knee_effort,raw_right_hip_pos,raw_right_hip_vel,raw_right_hip_effort,raw_right_knee_pos,raw_right_knee_vel,raw_right_knee_effort,cmd_left_hip,cmd_left_knee,cmd_right_hip,cmd_right_knee,left_right_cmd_hip_diff_nm,left_right_cmd_knee_diff_nm,lqr_left_hip_torque,lqr_right_hip_torque,left_leg_length_force,right_leg_length_force,left_right_lqr_hip_diff_nm,vmc_left_hip_torque,vmc_left_knee_torque,vmc_right_hip_torque,vmc_right_knee_torque,left_right_vmc_hip_diff_nm,left_right_vmc_knee_diff_nm,vmc_column_left_hip,vmc_column_left_knee,vmc_column_right_hip,vmc_column_right_knee
1783422511.9699018,2.12589168548584,1783422511.660316,1783422511.6553507,-0.003259730525314808,0.000958744203671813,0.0,0.0,2.451566696166992,0.914496660232544,0.2928417861180005,1.5760165330764437,0.0027074658866842846,2.6046102046966553,1.2541890144348145,0.3173818707845651,1.8406587861186579,0.00016386472298793848,1.5760165330764437,-0.0001403725528121023,1.8406587861186579,0.0010269261439417145,-8.76874712062411,-19.462938228653154,-15.162884180152039,0.14573761144436548,-24.5400846665646,2.451566696166992,0.0015978969167917967,0.0,0.914496660232544,0.015978967770934105,0.0,2.6046102046966553,0.0015978968003764749,0.0,1.2541890144348145,0.007989483885467052,0.0,1.2919256400017582,-1.6634459894639084,-1.7424049184354002,-4.392034467016594,3.0343305584371585,2.7285884775526856,1.2919256400017594,-1.7424049184354005,-17.701248470132622,-27.009285750282245,3.03433055843716,1.2919256400017582,-1.6634459894639084,-1.7424049184354002,-4.392034467016594,3.0343305584371585,2.7285884775526856,1.2919256400017591,0.7832433555274322,-1.7424049184354,-1.0288264787680357
1783422511.9762814,2.1322712898254395,1783422511.6653376,1783422511.6653376,-0.003259730525314808,0.000958744203671813,0.0,0.0,2.451582431793213,0.9145883321762085,0.29285228193198015,1.5760783055956715,0.006545285276983469,2.604583740234375,1.2540875673294067,0.31737253369753576,1.8405880469441136,-0.005536771669937618,1.5760783055956715,0.012302014362432244,1.8405880469441136,-0.014087726259325951,-8.766329233657926,-19.451873322197734,-15.155291819362771,0.6922508708952952,-24.520251765555614,2.451582431793213,-0.011185276322066784,0.0,0.9145883321762085,-0.006391584873199463,0.0,2.604583740234375,0.0031957936007529497,0.0,1.2540875673294067,-1.3969838619232178e-09,0.0,1.2878304927528315,-1.6664943909431802,-1.7302335581294384,-4.3828886636556454,3.01806405088227,2.7163942727124653,1.2878304927528308,-1.730233558129437,-17.705950035998104,-26.99223151184291,3.018064050882268,1.2878304927528315,-1.6664943909431802,-1.7302335581294384,-4.3828886636556454,3.01806405088227,2.7163942727124653,1.2878304927528308,0.780750821027165,-1.7302335581294375,-1.0216489448895938
1783422511.9809453,2.136935234069824,1783422511.6703293,1783422511.6703293,-0.003259730525314808,0.000958744203671813,0.0,0.0,2.451582431793213,0.9145883321762085,0.29285228193198015,1.5760783055956715,0.003927171166190081,2.604583740234375,1.2540875673294067,0.31737253369753576,1.8405880469441136,-0.0033220630019625704,1.5760783055956715,0.0,1.8405880469441136,0.0,-8.766329233657926,-19.451873322197734,-15.155291819362771,0.4153505225371771,-24.520251765555614,2.451582431793213,-0.011185276322066784,0.0,0.9145883321762085,-0.006391584873199463,0.0,2.604583740234375,0.0031957936007529497,0.0,1.2540875673294067,-1.3969838619232178e-09,0.0,1.2878304927528315,-1.6664943909431802,-1.7302335581294384,-4.3828886636556454,3.01806405088227,2.7163942727124653,1.2922991931472434,-1.734529700607326,-17.698597150790935,-26.995338527776127,3.026828893754569,1.2922991931472443,-1.662768942665291,-1.7345297006073275,-4.385812306632105,3.0268288937545718,2.723043363966814,1.2878304927528308,0.780750821027165,-1.7302335581294375,-1.0216489448895938
1783422511.9865086,2.142498254776001,1783422511.6753452,1783422511.6753452,-0.003259730525314808,0.000958744203671813,0.0,0.0,2.451672315597534,0.9147405624389648,0.2928608990728791,1.5762059869190463,0.012538530769992414,2.6045775413513184,1.254178524017334,0.31738463174830234,1.8406392150601056,0.002087276194028767,1.5762059869190463,0.025455570175695913,1.8406392150601056,0.010201284988015771,-8.760824101186895,-19.44836260496435,-15.15090793550273,0.5988127778195059,-24.523732675423236,2.451672315597534,0.01438107155263424,0.0,0.9147405624389648,0.023968452587723732,0.0,2.6045775413513184,-0.001597897382453084,0.0,1.254178524017334,0.012783174403011799,0.0,1.2922991931472443,-1.662768942665291,-1.7345297006073275,-4.385812306632105,3.0268288937545718,2.723043363966814,1.276244965208562,-1.7457071993250295,-17.707280947248442,-27.01651726293028,3.0219521645335914,1.2762449652085623,-1.6736329048364353,-1.7457071993250306,-4.394836091763756,3.0219521645335927,2.7212031869273208,1.2762449652085621,0.7737190827614621,-1.7457071993250295,-1.0307736074846388
1783422511.9924922,2.148482084274292,1783422511.6803353,1783422511.6803353,-0.003259730525314808,0.000958744203671813,0.0,0.0,2.451672315597534,0.9147405624389648,0.2928608990728791,1.5762059869190463,0.0075231184619954485,2.6045775413513184,1.254178524017334,0.31738463174830234,1.8406392150601056,0.00125236571641726,1.5762059869190463,0.0,1.8406392150601056,0.0,-8.760824101186895,-19.44836260496435,-15.15090793550273,0.35928766669170353,-24.523732675423236,2.451672315597534,0.01438107155263424,0.0,0.9147405624389648,0.023968452587723732,0.0,2.6045775413513184,-0.001597897382453084,0.0,1.254178524017334,0.012783174403011799,0.0,1.2762449652085623,-1.6736329048364353,-1.7457071993250306,-4.394836091763756,3.0219521645335927,2.7212031869273208,1.2848058685337191,-1.7440875224145311,-17.70057671376978,-27.01306942318557,3.0288933909482503,1.2848058685337196,-1.667516283923287,-1.7440875224145307,-4.393450413606712,3.0288933909482503,2.725934129683425,1.2848058685337194,0.7789091007038778,-1.7440875224145311,-1.0298172499622322
1783422511.9959135,2.1519033908843994,1783422511.6853771,1783422511.6853771,-0.003259730525314808,0.000958744203671813,0.0,0.0,2.4515817165374756,0.9145185947418213,0.29284274179749215,1.5760357452130815,-0.008991812075724862,2.6045610904693604,1.2541396617889404,0.3173818410965779,1.8406095311138961,-0.0016034792711577769,1.5760357452130815,-0.033764207882305323,1.8406095311138961,-0.005887246752520331,-8.765072478850643,-19.458853775529487,-15.158961301914522,-0.4233202873397489,-24.539099299085766,2.4515817165374756,-0.006391586735844612,0.0,0.9145185947418213,-0.012783173471689224,0.0,2.6045610904693604,-0.011185277253389359,0.0,1.2541396617889404,-0.007989483885467052,0.0,1.3147684851913781,-1.6449173672236355,-1.7381760211660562,-4.389172865611831,3.0529445063574343,2.744255498388196,1.314768485191378,-1.7381760211660553,-17.667445554556714,-27.00635357633226,3.0529445063574334,1.3147684851913781,-1.6449173672236355,-1.7381760211660562,-4.389172865611831,3.0529445063574343,2.744255498388196,1.314768485191378,0.7970911561343648,-1.7381760211660553,-1.0263294987695044
1783422512.0015569,2.1575469970703125,1783422511.6903443,1783422511.6903443,-0.003259730525314808,0.000958744203671813,0.0,0.0,2.4515817165374756,0.9145185947418213,0.29284274179749215,1.5760357452130815,-0.005395087245434917,2.6045610904693604,1.2541396617889404,0.3173818410965779,1.8406095311138961,-0.0009620875626946661,1.5760357452130815,0.0,1.8406095311138961,0.0,-8.765072478850643,-19.458853775529487,-15.158961301914522,-0.2539921724038493,-24.539099299085766,2.4515817165374756,-0.006391586735844612,0.0,0.9145185947418213,-0.012783173471689224,0.0,2.6045610904693604,-0.011185277253389359,0.0,1.2541396617889404,-0.007989483885467052,0.0,1.3086297708841172,-1.6492260122461815,-1.7394202656653985,-4.389855726734537,3.048050036549516,2.740629714488356,1.3086297708841175,-1.7394202656653972,-17.67169230954495,-27.005937421078897,3.0480500365495145,1.3086297708841172,-1.6492260122461815,-1.7394202656653985,-4.389855726734537,3.048050036549516,2.740629714488356,1.3086297708841175,0.7933695009992856,-1.7394202656653972,-1.0270641797326554
1783422512.005762,2.1617519855499268,1783422511.695384,1783422511.695384,-0.003259730525314808,0.000958744203671813,0.0,0.0,2.4515483379364014,0.9144312143325806,0.29283527752224164,1.5759696273453656,-0.008484822941118488,2.604599714279175,1.2540779113769531,0.31736934206645073,1.8405888872516936,-0.0022157544547651547,1.5759696273453656,-0.013119426484643844,1.8405888872516936,-0.0040962547928708876,-8.76919791310933,-19.46032226620104,-15.161566770507992,-0.35919116574651333,-24.534064544209087,2.4515483379364014,-0.009587381035089493,0.0,0.9144312143325806,-0.012783174403011799,0.0,2.604599714279175,-0.0015978968003764749,0.0,1.2540779113769531,-0.022370554506778717,0.0,1.3086297708841172,-1.6492260122461815,-1.7394202656653985,-4.389855726734537,3.048050036549516,2.740629714488356,1.3145896994262354,-1.7366666070653132,-17.662787294022305,-26.985947795394218,3.0512563064915486,1.3086297708841172,-1.6492260122461815,-1.7394202656653985,-4.389855726734537,3.048050036549516,2.740629714488356,1.3086297708841175,0.7933695009992856,-1.7394202656653972,-1.0270641797326554
1783422512.0102043,2.166194200515747,1783422511.7003515,1783422511.7003515,-0.003259730525314808,0.000958744203671813,0.0,0.0,2.4515483379364014,0.9144312143325806,0.29283527752224164,1.5759696273453656,-0.005090893764671093,2.604599714279175,1.2540779113769531,0.31736934206645073,1.8405888872516936,-0.0013294526728590927,1.5759696273453656,0.0,1.8405888872516936,0.0,-8.76919791310933,-19.46032226620104,-15.161566770507992,-0.215514699447908,-24.534064544209087,2.4515483379364014,-0.009587381035089493,0.0,0.9144312143325806,-0.012783174403011799,0.0,2.604599714279175,-0.0015978968003764749,0.0,1.2540779113769531,-0.022370554506778717,0.0,1.314589699426235,-1.6444414431732581,-1.7366666070653123,-4.385960931933005,3.051256306491547,2.741519488759747,1.308797341204108,-1.7383858479312304,-17.667638822612382,-26.99072764557227,3.0471831891353385,1.314589699426235,-1.6444414431732581,-1.7366666070653123,-4.385960931933005,3.051256306491547,2.741519488759747,1.3145896994262354,0.7969898868179821,-1.7366666070653132,-1.0254506196792392
1783422512.0177822,2.173771858215332,1783422511.7054,1783422511.7054,-0.003259730525314808,0.000958744203671813,0.0,0.0,2.4516382217407227,0.914436936378479,0.2928236440510911,1.576008486455492,2.4319392473093164e-05,2.6046152114868164,1.2542014122009277,0.3173827911100033,1.8406681570082915,0.0054829698541839465,1.576008486455492,0.007697139128189371,1.8406681570082915,0.015701603644748506,-8.764935875067243,-19.467070493101012,-15.163882129998205,-0.3127576332931701,-24.559147058912156,2.4516382217407227,0.0031957936007529497,0.0,0.914436936378479,0.0031957936007529497,0.0,2.6046152114868164,-0.0015978968003764749,0.0,1.2542014122009277,0.004793690517544746,0.0,1.3087973412041076,-1.648623748442423,-1.7383858479312297,-4.387571319092201,3.047183189135337,2.7389475706497777,1.299586101157066,-1.7526291284956694,-17.652579478729596,-27.01515323283583,3.0522152296527354,1.2995861011570662,-1.6522195063219491,-1.7526291284956699,-4.398785867490423,3.0522152296527363,2.7465663611684734,1.299586101157066,0.787904701765469,-1.7526291284956699,-1.0348625819639752
1783422512.0203469,2.1763367652893066,1783422511.7103484,1783422511.7054,-0.003259730525314808,0.000958744203671813,0.0,0.0,2.4516382217407227,0.914436936378479,0.2928236440510911,1.576008486455492,1.4591635483855897e-05,2.6046152114868164,1.2542014122009277,0.3173827911100033,1.8406681570082915,0.003289781912510368,1.576008486455492,0.007697139128189371,1.8406681570082915,0.015701603644748506,-8.764935875067243,-19.467070493101012,-15.163882129998205,-0.18765457997590204,-24.559147058912156,2.4516382217407227,0.0031957936007529497,0.0,0.914436936378479,0.0031957936007529497,0.0,2.6046152114868164,-0.0015978968003764749,0.0,1.2542014122009277,0.004793690517544746,0.0,1.2995861011570662,-1.6522195063219491,-1.7526291284956699,-4.398785867490423,3.0522152296527363,2.7465663611684734,1.299586101157066,-1.7526291284956694,-17.652579478729596,-27.01515323283583,3.0522152296527354,1.2995861011570662,-1.6522195063219491,-1.7526291284956699,-4.398785867490423,3.0522152296527363,2.7465663611684734,1.299586101157066,0.787904701765469,-1.7526291284956699,-1.0348625819639752
1783422512.0257683,2.181758165359497,1783422511.715403,1783422511.715403,-0.003259730525314808,0.000958744203671813,0.0,0.0,2.4516265392303467,0.9143567085266113,0.29281416883269656,1.5759552464806765,-0.004204341369415241,2.6046173572540283,1.2540985345840454,0.31736971318893453,1.8406082899658291,-0.0027636540951296172,1.5759552464806765,-0.010532740876763886,1.8406082899658291,-0.011843808106589594,-8.765728177010965,-19.46577275715871,-15.163502426991492,-0.08254530041477265,-24.555544356237966,2.4516265392303467,0.004793690051883459,0.0,0.9143567085266113,-0.0015978971496224403,0.0,2.6046173572540283,-0.0015978969167917967,0.0,1.2540985345840454,-0.01757686398923397,0.0,1.2996027022990029,-1.6531431572253934,-1.7483745130600807,-4.39587414576341,3.047977215359084,2.7427309885380167,1.299602702299002,-1.74837451306008,-17.65933425424599,-27.011944677320813,3.047977215359082,1.2996027022990029,-1.6531431572253934,-1.7483745130600807,-4.39587414576341,3.047977215359084,2.7427309885380167,1.299602702299002,0.7879147665990144,-1.7483745130600805,-1.0323503891427153
1783422512.030453,2.1864426136016846,1783422511.7203732,1783422511.7203732,-0.003259730525314808,0.000958744203671813,0.0,0.0,2.4516265392303467,0.9143567085266113,0.29281416883269656,1.5759552464806765,-0.0025226048216491445,2.6046173572540283,1.2540985345840454,0.31736971318893453,1.8406082899658291,-0.0016581924570777703,1.5759552464806765,0.0,1.8406082899658291,0.0,-8.765728177010965,-19.46577275715871,-15.163502426991492,-0.049527180248863586,-24.555544356237966,2.4516265392303467,0.004793690051883459,0.0,0.9143567085266113,-0.0015978971496224403,0.0,2.6046173572540283,-0.0015978969167917967,0.0,1.2540985345840454,-0.01757686398923397,0.0,1.307338746796837,-1.6470983926612064,-1.7358377593300296,-4.385865182506692,3.0431765061268665,2.738766789845486,1.304468885514919,-1.7379821286724633,-17.655759513620314,-26.992922927819606,3.042451014187382,1.307338746796837,-1.6470983926612064,-1.7358377593300296,-4.385865182506692,3.0431765061268665,2.738766789845486,1.3073387467968371,0.7926139177137116,-1.7358377593300305,-1.0249608421567988
1783422512.0359366,2.1919264793395996,1783422511.7254145,1783422511.7254145,-0.003259730525314808,0.000958744203671813,0.0,0.0,2.4515748023986816,0.9142129421234131,0.29280144680563963,1.575847713494419,-0.010045219648716058,2.604543924331665,1.2540667057037354,0.3173748939876318,1.8405594229380013,-0.004872020747797556,1.575847713494419,-0.021329141889316425,1.8405594229380013,-0.009692763183877235,-8.764485082582022,-19.47218630478935,-15.1668637388106,-0.2964024636043463,-24.57344718199217,2.4515748023986816,-0.0015978969167917967,0.0,0.9142129421234131,-0.01438107155263424,0.0,2.604543924331665,-0.01438107155263424,0.0,1.2540667057037354,-0.007989484816789627,0.0,1.3044688855149191,-1.649774400070485,-1.7379821286724622,-4.387599767699443,3.0424510141873813,2.7378253676289583,1.3184194413450345,-1.731195297879519,-17.64026721499893,-27.003628062829605,3.0496147392245536,1.3184194413450343,-1.6392761605070136,-1.7311952978795198,-4.384834099346528,3.049614739224554,2.7455579388395144,1.3184194413450345,0.7993441028366529,-1.7311952978795195,-1.022214492694181
1783422512.0400753,2.1960651874542236,1783422511.730384,1783422511.730384,-0.003259730525314808,0.000958744203671813,0.0,0.0,2.4515748023986816,0.9142129421234131,0.29280144680563963,1.575847713494419,-0.006027131789229635,2.604543924331665,1.2540667057037354,0.3173748939876318,1.8405594229380013,-0.0029232124486785337,1.575847713494419,0.0,1.8405594229380013,0.0,-8.764485082582022,-19.47218630478935,-15.1668637388106,-0.17784147816260776,-24.57344718199217,2.4515748023986816,-0.0015978969167917967,0.0,0.9142129421234131,-0.01438107155263424,0.0,2.604543924331665,-0.01438107155263424,0.0,1.2540667057037354,-0.007989484816789627,0.0,1.3184194413450343,-1.6392761605070136,-1.7311952978795198,-4.384834099346528,3.049614739224554,2.7455579388395144,1.3184194413450345,-1.731195297879519,-17.64026721499893,-27.003628062829605,3.0496147392245536,1.3184194413450343,-1.6392761605070136,-1.7311952978795198,-4.384834099346528,3.049614739224554,2.7455579388395144,1.3184194413450345,0.7993441028366529,-1.7311952978795195,-1.022214492694181
1783422512.0456378,2.201627731323242,1783422511.7354226,1783422511.7354226,-0.003259730525314808,0.000958744203671813,0.0,0.0,2.451686143875122,0.914273738861084,0.2927944593265064,1.5759284100890922,0.0027901194467652535,2.6046204566955566,1.2541964054107666,0.3173815145284311,1.8406673487876901,0.006814166470186572,1.5759284100890922,0.016015996300757583,1.8406673487876901,0.02142023484848423,-8.762490667344379,-19.476134154129618,-15.168423860202282,-0.23056091100422305,-24.587055201924723,2.451686143875122,0.023968450725078583,0.0,0.914273738861084,0.006391584873199463,0.0,2.6046204566955566,0.0015978968003764749,0.0,1.2541964054107666,-0.0015978968003764749,0.0,1.3115631001820234,-1.644547498745912,-1.734975685596464,-4.387017996219842,3.0465387857784876,2.7424704974739296,1.3115631001820238,-1.7349756855964622,-17.64832852690228,-27.00324019558972,3.046538785778486,1.3115631001820234,-1.644547498745912,-1.734975685596464,-4.387017996219842,3.0465387857784876,2.7424704974739296,1.3115631001820238,0.7951871739384431,-1.7349756855964626,-1.0244466886324415
1783422512.0505261,2.2065160274505615,1783422511.7403924,1783422511.7403924,-0.003259730525314808,0.000958744203671813,0.0,0.0,2.451686143875122,0.914273738861084,0.2927944593265064,1.5759284100890922,0.0016740716680591521,2.6046204566955566,1.2541964054107666,0.3173815145284311,1.8406673487876901,0.004088499882111943,1.5759284100890922,0.0,1.8406673487876901,0.0,-8.762490667344379,-19.476134154129618,-15.168423860202282,-0.13833654660253383,-24.587055201924723,2.451686143875122,0.023968450725078583,0.0,0.914273738861084,0.006391584873199463,0.0,2.6046204566955566,0.0015978968003764749,0.0,1.2541964054107666,-0.0015978968003764749,0.0,1.2956015365787075,-1.6535086440413946,-1.7551941087029173,-4.400106956372996,3.0507956452816245,2.746598312331601,1.295601536578707,-1.7551941087029164,-17.64274454772834,-27.01341881891873,3.0507956452816236,1.2956015365787075,-1.6535086440413946,-1.7551941087029173,-4.400106956372996,3.0507956452816245,2.746598312331601,1.295601536578707,0.7855164155047679,-1.7551941087029173,-1.0363783850704609
1783422512.0573874,2.2133772373199463,1783422511.7454314,1783422511.7454314,-0.003259730525314808,0.000958744203671813,0.0,0.0,2.4516005516052246,0.9142296314239502,0.29280019434609916,1.5758679697693185,-0.003793154936108478,2.604588508605957,1.2541460990905762,0.31737922853662337,1.8406245608176046,-0.000943299655923885,1.5758679697693185,-0.011993994842359922,1.8406245608176046,-0.008490998962977626,-8.765564252470885,-19.475778984292777,-15.169435265337905,-0.16328467977764988,-24.579034190524208,2.4516005516052246,-0.006391587201505899,0.0,0.9142296314239502,-0.011185277253389359,0.0,2.604588508605957,-0.006391587201505899,0.0,1.2541460990905762,-0.01438107155263424,0.0,1.2975058539389182,-1.6532329751589299,-1.7499065596939447,-4.396635808045961,3.0474124136328626,2.743402832887031,1.297505853938918,-1.7499065596939447,-17.649102154587744,-27.010615728565767,3.0474124136328626,1.2975058539389182,-1.6532329751589299,-1.7499065596939447,-4.396635808045961,3.0474124136328626,2.743402832887031,1.297505853938918,0.7866709931311008,-1.7499065596939454,-1.0332562793866922
1783422512.0601978,2.2161874771118164,1783422511.7503932,1783422511.7503932,-0.003259730525314808,0.000958744203671813,0.0,0.0,2.4516005516052246,0.9142296314239502,0.29280019434609916,1.5758679697693185,-0.002275892961665087,2.604588508605957,1.2541460990905762,0.31737922853662337,1.8406245608176046,-0.000565979793554331,1.5758679697693185,0.0,1.8406245608176046,0.0,-8.765564252470885,-19.475778984292777,-15.169435265337905,-0.09797080786658993,-24.579034190524208,2.4516005516052246,-0.006391587201505899,0.0,0.9142296314239502,-0.011185277253389359,0.0,2.604588508605957,-0.006391587201505899,0.0,1.2541460990905762,-0.01438107155263424,0.0,1.3075234907201079,-1.6489563390500495,-1.739620496933425,-4.3899183897645875,3.047143987653533,2.740962050714538,1.3075234907201083,-1.739620496933425,-17.66243188193958,-27.00512115662017,3.0471439876535333,1.3075234907201079,-1.6489563390500495,-1.739620496933425,-4.3899183897645875,3.047143987653533,2.740962050714538,1.3075234907201083,0.7927391893562089,-1.739620496933425,-1.0271849998691183
1783422512.0668871,2.222876787185669,1783422511.7554,1783422511.7554,-0.003259730525314808,0.000958744203671813,0.0,0.0,2.4515624046325684,0.9141353368759155,0.29279243226494955,1.5757957808918148,-0.007133088473209697,2.6046032905578613,1.2542095184326172,0.31738528487399026,1.840668061361644,0.0031359015446282656,1.5757957808918148,-0.014418881740526612,1.840668061361644,0.00868872355190216,-8.76859685646237,-19.484815324564707,-15.176063780926631,-0.5883697878840872,-24.592852609040705,2.4515624046325684,0.004793690517544746,0.0,0.9141353368759155,-0.001597896683961153,0.0,2.6046032905578613,0.007989483885467052,0.0,1.2542095184326172,0.006391587201505899,0.0,1.3049344992742558,-1.6506012963482546,-1.7403524552547336,-4.390308699475473,3.045286954528989,2.739707403127219,1.3139739879687478,-1.7480899732916415,-17.65108267796126,-27.01412432283768,3.0620639612603893,1.313973987968747,-1.643538384354967,-1.7480899732916408,-4.395933537407477,3.062063961260388,2.75239515305251,1.3139739879687478,0.7966574703233616,-1.748089973291641,-1.032179893920186
1783422512.0709507,2.226940631866455,1783422511.7604003,1783422511.7604003,-0.003259730525314808,0.000958744203671813,0.0,0.0,2.4515624046325684,0.9141353368759155,0.29279243226494955,1.5757957808918148,-0.004279853083925818,2.6046032905578613,1.2542095184326172,0.31738528487399026,1.840668061361644,0.0018815409267769593,1.5757957808918148,0.0,1.840668061361644,0.0,-8.76859685646237,-19.484815324564707,-15.176063780926631,-0.35302187273045227,-24.592852609040705,2.4515624046325684,0.004793690517544746,0.0,0.9141353368759155,-0.001597896683961153,0.0,2.6046032905578613,0.007989483885467052,0.0,1.2542095184326172,0.006391587201505899,0.0,1.313973987968747,-1.643538384354967,-1.7480899732916408,-4.395933537407477,3.062063961260388,2.75239515305251,1.3091055530520885,-1.7456565799468136,-17.654430029675982,-27.01155217825834,3.054762132998902,1.3091055530520883,-1.6469528568693637,-1.7456565799468136,-4.394176433083715,3.054762132998902,2.7472235762143518,1.3091055530520885,0.7937057566055464,-1.7456565799468131,-1.0307430687436185
1783422512.0752747,2.231264591217041,1783422511.7654426,1783422511.7654426,-0.003259730525314808,0.000958744203671813,0.0,0.0,2.451653242111206,0.9143104553222656,0.2928040835438147,1.5759377172466333,0.008691707436811288,2.604555130004883,1.254159688949585,0.31738507706150043,1.8406189153695607,-0.002769760605007301,1.5759377172466333,0.028149048217916944,1.8406189153695607,-0.009746712902683691,-8.760632855890135,-19.47192675760089,-15.165115568909703,0.6566937458202773,-24.580993517685723,2.451653242111206,0.02077265828847885,0.0,0.9143104553222656,0.033555831760168076,0.0,2.604555130004883,-0.007989483885467052,0.0,1.254159688949585,-0.012783174403011799,0.0,1.3091055530520883,-1.6469528568693637,-1.7456565799468136,-4.394176433083715,3.054762132998902,2.7472235762143518,1.3091055530520885,-1.7456565799468136,-17.654430029675982,-27.01155217825834,3.054762132998902,1.3091055530520883,-1.6469528568693637,-1.7456565799468136,-4.394176433083715,3.054762132998902,2.7472235762143518,1.3091055530520885,0.7937057566055464,-1.7456565799468131,-1.0307430687436185
1783422512.0807128,2.2367026805877686,1783422511.7704113,1783422511.7704113,-0.003259730525314808,0.000958744203671813,0.0,0.0,2.451653242111206,0.9143104553222656,0.2928040835438147,1.5759377172466333,0.005215024462086773,2.604555130004883,1.254159688949585,0.31738507706150043,1.8406189153695607,-0.0016618563630043804,1.5759377172466333,0.0,1.8406189153695607,0.0,-8.760632855890135,-19.47192675760089,-15.165115568909703,0.39401624749216635,-24.580993517685723,2.451653242111206,0.02077265828847885,0.0,0.9143104553222656,0.033555831760168076,0.0,2.604555130004883,-0.007989483885467052,0.0,1.254159688949585,-0.012783174403011799,0.0,1.285475587774362,-1.6640361348684136,-1.736045047011285,-4.388249354817288,3.021520634785647,2.724213219948874,1.2914081771457462,-1.73819432047763,-17.671892961007384,-27.008447687742056,3.029602497623376,1.291408177145746,-1.6600037214289316,-1.7381943204776302,-4.389387355296597,3.029602497623376,2.7293836338676654,1.2854755877743622,0.7793681235760156,-1.7360450470112834,-1.0250680338809197
1783422512.0863004,2.2422902584075928,1783422511.7754107,1783422511.7754107,-0.003259730525314808,0.000958744203671813,0.0,0.0,2.451566219329834,0.9142769575119019,0.2928114827545211,1.5758831458566493,-0.0012372211813090686,2.6046478748321533,1.2542266845703125,0.3173818707845651,1.840696456254156,0.005206902442796523,1.5758831458566493,-0.01091558964640283,1.840696456254156,0.015510040651497877,-8.770932781158514,-19.47768460707121,-15.172685044664966,-0.36922108632179895,-24.570388030043965,2.451566219329834,-0.0,0.0,0.9142769575119019,0.01438107155263424,0.0,2.6046478748321533,0.009587381035089493,0.0,1.2542266845703125,0.0,0.0,1.291408177145746,-1.6600037214289316,-1.7381943204776302,-4.389387355296597,3.029602497623376,2.7293836338676654,1.303050898247758,-1.7524259867642435,-17.68147050079841,-27.002675537846876,3.0554768850120015,1.291408177145746,-1.6600037214289316,-1.7381943204776302,-4.389387355296597,3.029602497623376,2.7293836338676654,1.2914081771457462,0.7829649799382028,-1.73819432047763,-1.0263370974517143
1783422512.0900416,2.2460317611694336,1783422511.780415,1783422511.7754107,-0.003259730525314808,0.000958744203671813,0.0,0.0,2.451566219329834,0.9142769575119019,0.2928114827545211,1.5758831458566493,-0.0007423327087854411,2.6046478748321533,1.2542266845703125,0.3173818707845651,1.840696456254156,0.0031241414656779137,1.5758831458566493,-0.01091558964640283,1.840696456254156,0.015510040651497877,-8.770932781158514,-19.47768460707121,-15.172685044664966,-0.22153265179307938,-24.570388030043965,2.451566219329834,-0.0,0.0,0.9142769575119019,0.01438107155263424,0.0,2.6046478748321533,0.009587381035089493,0.0,1.2542266845703125,0.0,0.0,1.3030508982477582,-1.6542097360928998,-1.7524259867642433,-4.397128435413554,3.0554768850120015,2.742918699320654,1.303050898247758,-1.7524259867642435,-17.68147050079841,-27.002675537846876,3.0554768850120015,1.3030508982477582,-1.6542097360928998,-1.7524259867642433,-4.397128435413554,3.0554768850120015,2.742918699320654,1.3030508982477582,0.790016819825278,-1.752425986764243,-1.0347435536874037
1783422512.0949998,2.2509896755218506,1783422511.7854526,1783422511.780415,-0.003259730525314808,0.000958744203671813,0.0,0.0,2.4515645503997803,0.9142916202545166,0.2928137403802781,1.575891378518838,0.00020830453391160327,2.604663133621216,1.2542827129364014,0.3173869473662132,1.8407357879307207,0.004997567057311296,1.5758831458566493,0.0,1.840696456254156,0.0,-8.771902668020656,-19.480054682713206,-15.174466886935736,-0.27440452957097705,-24.573206985935126,2.451566219329834,-0.0,0.0,0.9142769575119019,0.01438107155263424,0.0,2.6046478748321533,0.009587381035089493,0.0,1.2542266845703125,0.0,0.0,1.3022063898808187,-1.6541174337047884,-1.7483856098124768,-4.3948438837676,3.0505919996932955,2.740726450062812,1.302206389880818,-1.7483856098124768,-17.677098916887207,-27.00348780136445,3.050591999693295,1.3022063898808187,-1.6541174337047884,-1.7483856098124768,-4.3948438837676,3.0505919996932955,2.740726450062812,1.3022063898808183,0.7895048092696942,-1.7483856098124764,-1.0323578586355815
