host_time_sec,elapsed_sec,stm_tick_ms,stm_time_sec,body_distance,body_velocity,body_roll,body_roll_rate,body_pitch,body_pitch_rate,body_yaw_rate,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,left_hip_pos,left_knee_pos,left_wheel_pos,right_hip_pos,right_knee_pos,right_wheel_pos,left_hip_vel,left_knee_vel,left_wheel_vel,right_hip_vel,right_knee_vel,right_wheel_vel,left_hip_effort,left_knee_effort,left_wheel_effort,right_hip_effort,right_knee_effort,right_wheel_effort,left_hip_absolute,left_calf_absolute,left_leg_length,right_leg_length,right_hip_absolute,right_calf_absolute,left_phi,right_phi,left_phi_rate_raw,right_phi_rate_raw,left_phi_rate_lpf,right_phi_rate_lpf,left_length_rate_raw,right_length_rate_raw,left_length_rate_lpf,right_length_rate_lpf,online_mask,safety_state,last_command_timeout,knee_limit_flag,comm_rx_error_count,comm_crc_error_count,can_error_count
1782555913.0277288,0.0,1782555912779,1782555912.779047,-0.00028645398147821293,0.0,-0.0013422418851405382,0.0,-0.003259730525314808,0.0,0.0,-0.0013422418851405382,-0.003259730525314808,-0.0025086922105401754,0.0,0.0,0.0,0.047885868698358536,0.04309728369116783,9.859701156616211,2.019453763961792,0.7297770977020264,-0.1598827987909317,1.9351301193237305,0.8224787712097168,-0.1623990535736084,0.003195794066414237,0.007989483885467052,0.0,-0.0031957936007529497,-0.007989483885467052,0.0,0.0,0.0,-0.8931179642677307,0.0,0.0,-0.07735667377710342,2.019453763961792,0.7297770977020264,0.32480294642720814,0.3447464241371876,1.9351301193237305,0.8224787712097168,1.2912434158673727,1.3098204476004194,0.00030183622423835357,-0.0002730833334648672,0.00030183622423835357,-0.0002730833334648672,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1
1782555913.032023,0.004294157028198242,1782555912784,1782555912.7840624,-0.00028645398147821293,0.0,-0.0013422418851405382,0.0,-0.003259730525314808,0.0,0.0,-0.0013422418851405382,-0.003259730525314808,-0.0025086922105401754,0.0,0.0,0.0,0.04309728369116783,0.06704021990299225,9.692100524902344,2.019453763961792,0.7297770977020264,-0.1598827987909317,1.9351327419281006,0.8224787712097168,-0.1623990535736084,0.003195794066414237,0.007989483885467052,0.0,-0.007989483885467052,-0.007989483885467052,0.0,0.0,0.0,0.0140648502856493,0.0,0.0,-0.07735667377710342,2.019453763961792,0.7297770977020264,0.32480294642720814,0.3447461478121999,1.9351327419281006,0.8224787712097168,1.2912434158673727,1.3098215578215613,0.0002867444130264359,-0.0002483604599306937,0.0002867444130264359,-0.0002483604599306937,0.0,-5.509559807381259e-05,0.0,-5.509559807381257e-06,-1,-1,-1,-1,-1,-1,-1
1782555913.032497,0.0047681331634521484,1782555912789,1782555912.7890851,-0.00028645398147821293,0.0,-0.0013422418851405382,0.0,-0.003259730525314808,0.0,0.0,-0.0013422418851405382,-0.003259730525314808,-0.0025086922105401754,0.0,0.0,0.0,-0.023942934349179268,-0.047885868698358536,9.878854751586914,2.019489288330078,0.7297683954238892,-0.1598827987909317,1.9351327419281006,0.8224787712097168,-0.1623990535736084,0.004793690517544746,0.004793691448867321,0.0,-0.007989483885467052,-0.007989483885467052,0.0,0.0,0.0,-0.886085569858551,0.0,0.0,-0.07735667377710342,2.019489288330078,0.7297683954238892,0.3247976481618403,0.3447461478121999,1.9351327419281006,0.8224787712097168,1.2912530066894512,1.3098215578215613,0.0003678762055876291,-0.00023594243693415902,0.0003678762055876291,-0.00023594243693415902,-0.001054850506732471,0.0,-0.00010548505067324708,-4.958603826643131e-06,-1,-1,-1,-1,-1,-1,-1
1782555913.0328357,0.005106925964355469,1782555912794,1782555912.7940712,-0.00028645398147821293,0.0,-0.0013422418851405382,0.0,-0.003259730525314808,0.0,0.0,-0.0013422418851405382,-0.003259730525314808,-0.0025086922105401754,0.0,0.0,0.0,0.062251631170511246,0.0,9.773506164550781,2.019489288330078,0.7297683954238892,-0.1598827987909317,1.935189962387085,0.8224273920059204,-0.1623990535736084,0.004793690517544746,0.004793691448867321,0.0,0.011185277253389359,-0.015978967770934105,0.0,0.0,0.0,0.021097276359796524,0.0,0.0,0.6188533902168274,2.019489288330078,0.7297683954238892,0.3247976481618403,0.3447347049374022,1.935189962387085,0.8224273920059204,1.2912530066894512,1.3098161515829012,0.00034948239530824764,-0.0002783589822727348,0.00034948239530824764,-0.0002783589822727348,0.0,-0.0022949789860623156,-9.493654560592237e-05,-0.00023396064205021032,-1,-1,-1,-1,-1,-1,-1
1782555913.0352163,0.00748753547668457,1782555912799,1782555912.7990713,-0.00028645398147821293,0.0,-0.0013422418851405382,0.0,-0.003259730525314808,0.0,0.0,-0.0013422418851405382,-0.003259730525314808,-0.0025086922105401754,0.0,0.0,0.0,0.009577174670994282,-0.014365761540830135,9.840546607971191,2.019489288330078,0.7298129796981812,-0.1598827987909317,1.935189962387085,0.8224273920059204,-0.1623990535736084,0.004793690517544746,0.01438107155263424,0.0,0.011185277253389359,-0.015978967770934105,0.0,0.0,0.0,0.021097276359796524,0.0,0.0,0.8087288737297058,2.019489288330078,0.7298129796981812,0.3248029892696963,0.3447347049374022,1.935189962387085,0.8224273920059204,1.2912791499403762,1.3098161515829012,0.0005934348012143346,-0.00026444103315909805,0.0005934348012143346,-0.00026444103315909805,0.0010681971221069458,0.0,2.137682116536442e-05,-0.00021056457784518929,-1,-1,-1,-1,-1,-1,-1
1782555913.0387125,0.010983705520629883,1782555912804,1782555912.8040764,-0.00028645398147821293,0.0,-0.0013422418851405382,0.0,-0.003259730525314808,0.0,0.0,-0.0013422418851405382,-0.003259730525314808,-0.0025086922105401754,0.0,0.0,0.0,0.04309728369116783,0.019154349341988564,9.778294563293457,2.0194485187530518,0.7298129796981812,-0.1598827987909317,1.9351164102554321,0.8225778341293335,-0.1623990535736084,0.0015978968003764749,0.01438107155263424,0.0,-0.011185277253389359,0.023968450725078583,0.0,0.0,0.0,0.021097276359796524,0.0,0.0,0.10548637807369232,2.0194485187530518,0.7298129796981812,0.3248078732473004,0.34475830556404985,1.9351164102554321,0.8225778341293335,1.291262286647719,1.3098717707060163,0.00039530267949050807,0.000304403155778682,0.00039530267949050807,0.000304403155778682,0.000975796065396575,0.004715295705743954,0.00011681874558848546,0.00028202145051372493,-1,-1,-1,-1,-1,-1,-1
1782555913.0447595,0.017030715942382812,1782555912809,1782555912.809084,-0.00028645398147821293,0.0,-0.0013422418851405382,0.0,-0.003259730525314808,0.0,0.0,-0.0013422418851405382,-0.003259730525314808,-0.0025086922105401754,0.0,0.0,0.0,0.023942934349179268,-0.019154349341988564,9.898009300231934,2.0194485187530518,0.7297191619873047,-0.1598827987909317,1.9351164102554321,0.8224266767501831,-0.1623990535736084,0.0015978968003764749,0.0015978968003764749,0.0,-0.011185277253389359,-0.023968450725078583,0.0,0.0,0.0,0.021097276359796524,0.0,0.0,0.29536187648773193,2.0194485187530518,0.7297191619873047,0.3247966341905249,0.34474237968642124,1.9351164102554321,0.8224266767501831,1.2912072740745486,1.3097846027090663,-0.0001737636393123503,-0.0005811904683714784,-0.0001737636393123503,-0.0005811904683714784,-0.002244442260144331,-0.0031804014779404726,-0.00011930735498479616,-6.422084233169477e-05,-1,-1,-1,-1,-1,-1,-1
1782555913.0485306,0.020801782608032227,1782555912814,1782555912.8140566,-0.00028645398147821293,0.0,-0.0013422418851405382,0.0,-0.003259730525314808,0.0,0.0,-0.0013422418851405382,-0.003259730525314808,-0.0025086922105401754,0.0,0.0,0.0,0.05267446115612984,-0.07661739736795425,9.706465721130371,2.0194361209869385,0.7297191619873047,-0.1598827987909317,1.9351330995559692,0.8224266767501831,-0.1623990535736084,-0.003195794764906168,0.0015978968003764749,0.0,-0.0031957936007529497,-0.023968450725078583,0.0,0.0,0.0,-0.42897793650627136,0.0,0.0,-0.40788066387176514,2.0194361209869385,0.7297191619873047,0.32479811944236164,0.3447406211908885,1.9351330995559692,0.8224266767501831,1.291202146108841,1.3097916677171704,-0.0002166366767918297,-0.0004810929439195239,-0.0002166366767918297,-0.0004810929439195239,0.00029868138849555937,-0.0003536301887602067,-7.750848063676062e-05,-9.316177697454595e-05,-1,-1,-1,-1,-1,-1,-1
1782555913.053873,0.02614426612854004,1782555912819,1782555912.819088,-0.00028645398147821293,0.0,-0.0013422418851405382,0.0,-0.003259730525314808,0.0,0.0,-0.0013422418851405382,-0.003259730525314808,-0.0025086922105401754,0.0,0.0,0.0,0.009577174670994282,0.0,9.898009300231934,2.0194361209869385,0.7296594381332397,-0.1598827987909317,1.9351330995559692,0.8225123882293701,-0.1623990535736084,-0.003195794764906168,-0.01757686398923397,0.0,-0.0031957936007529497,0.004793690517544746,0.0,0.0,0.0,0.48523736000061035,0.0,0.0,-0.7313722372055054,2.0194361209869385,0.7296594381332397,0.32479096441593447,0.344749652072574,1.9351330995559692,0.8225123882293701,1.2911671251533683,1.3098410951946748,-0.0005538159631734234,3.413367685234722e-05,-0.0005538159631734234,3.413367685234722e-05,-0.0014220895590013043,0.0017949231472831984,-0.00021196658847321496,9.564671545122844e-05,-1,-1,-1,-1,-1,-1,-1
1782555913.0586462,0.03091740608215332,1782555912824,1782555912.8240774,-0.00028645398147821293,0.0,-0.0013422418851405382,0.0,-0.003259730525314808,0.0,0.0,-0.0013422418851405382,-0.003259730525314808,-0.0025086922105401754,0.0,0.0,0.0,0.1340804398059845,-0.03830869868397713,9.677735328674316,2.0193865299224854,0.7296594381332397,-0.1598827987909317,1.9351584911346436,0.8225123882293701,-0.1623990535736084,-0.015978967770934105,-0.01757686398923397,0.0,0.001597897382453084,0.004793690517544746,0.0,0.0,0.0,-0.42897793650627136,0.0,0.0,1.7229441404342651,2.0193865299224854,0.7296594381332397,0.32479690553551444,0.3447469767854263,1.9351584911346436,0.8225123882293701,1.291146613381326,1.3098518441768219,-0.000731689074800962,0.00014015063540492845,-0.000731689074800962,0.00014015063540492845,0.0011907517378855626,-0.0005361957081643461,-7.169475583733723e-05,3.246247308967099e-05,-1,-1,-1,-1,-1,-1,-1
